377
12
|
SCRIPT_TYPE1|SCRIPT_TYPE10|SCRIPT_TYPE11|SCRIPT_TYPE12|SCRIPT_TYPE2|SCRIPT_TYPE3|SCRIPT_TYPE4|SCRIPT_TYPE5|SCRIPT_TYPE6|SCRIPT_TYPE7|SCRIPT_TYPE8|SCRIPT_TYPE9|Christlein_Nb|Class|Orig_Format|Duplicate_Format|Duplicate|RGB/BW|ImgFileName|FileName|Orig_ImgFileName|Tensmeyer_Nb|FILENAME
0.154431652501|0.000217588548813|0.212207133851|0.00513130390542|0.00291645069438|0.000224669963927|0.00031049340943|0.000876435559826|0.127206875871|0.451040833314|0.0428704979917|0.0025660643899|105|LAT2246|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b9080978k-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9080978k-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b9080978k-f14-full-full-0-native.jpg|363|gallica.bnf.fr-iiif-ark_-12148-btv1b9080978k-f14-full-full-0-native.jpg
0.0496297551327|0.00275434300997|0.322040501701|0.0181421853164|0.000355299669188|4.23908595913e-05|0.000386822744172|0.00215379983126|0.256473201016|0.332776809333|0.0113666251685|0.00387826621839|106|Script-add|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_120_0002_jpg.bmp|FRAD021_15_H_120_0002_jpg.bmp|FRAD021_15_H_120_0002.jpg|147|FRAD021_15_H_120_0002.jpg
0.0187064540187|0.0106572293056|0.0939291427954|0.0111908206673|0.0162394187566|0.147091105318|7.79062299119e-05|0.0870364466962|0.418594439193|0.188928427952|0.0066550124659|0.000893596601525|107|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_249_0020_jpg.bmp|FRAD021_15_H_249_0020_jpg.bmp|FRAD021_15_H_249_0020.jpg|238|FRAD021_15_H_249_0020.jpg
0.036046916345|0.0143931670948|0.297067401013|0.000596484826883|0.00587906644969|0.14650718651|0.00240270431476|0.135842078217|0.317872515924|0.0190821902022|0.0155597712679|0.00875051783443|108|ARS321|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f12-full-full-0-native.jpg|161|gallica.bnf.fr-iiif-ark_-12148-btv1b52509147m-f12-full-full-0-native.jpg
0.0060580390985|0.00579481845217|0.414726744909|0.0125904888066|0.00354834640907|0.190270139043|0.000348687248481|0.00993606695296|0.235680820817|0.00252071877612|0.109910940963|0.00861418852309|109|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_193_0020_tif.bmp|FRAD021_15_H_193_0020_tif.bmp|FRAD021_15_H_193_0020.tif|208|FRAD021_15_H_193_0020.jpg
0.0116033976041|0.0012278286095|0.539371908066|0.00190496587133|0.0179489062319|0.00694991390964|0.00202047894856|0.033268455675|0.062254533146|0.281023392462|0.0329952237153|0.00943099576048|110|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_257_0010_tif.bmp|FRAD021_15_H_257_0010_tif.bmp|FRAD021_15_H_257_0010.tif|339|FRAD021_15_H_257_0010.jpg
0.0124716946662|0.0134892868206|0.452385516766|0.00159668405276|0.00750093276264|0.0054914528879|0.000747279574283|0.147866646465|0.170964513187|0.15876053889|0.0207513997266|0.00797405420157|111|Script-2b|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_120_0006_tif.bmp|FRAD021_15_H_120_0006_tif.bmp|FRAD021_15_H_120_0006.tif|186|FRAD021_15_H_120_0006.jpg
0.035868282517|0.00110059205997|0.0764615603687|0.0564478286594|0.0019948173435|0.000434561368364|0.000939615552173|0.0169503304322|0.0695988709858|0.670038909067|0.0438450901372|0.0263195415083|112|LAT1650|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f13-full-full-0-native.jpg|367|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f13-full-full-0-native.jpg
0.0601903566243|0.00271533739069|0.209506134215|0.00176983693613|0.0046612904565|0.107861768799|0.0435160812122|0.0628179288012|0.0199518120736|0.41092282397|0.0343220937476|0.0417645357745|113|ARS1086|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f12-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f12-full-full-0-native.jpg|228|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f12-full-full-0-native.jpg
0.00295165490241|0.00687682671364|0.202018131218|0.00922479101562|0.000278569153296|0.000660332626225|0.000981825654742|0.0195873284548|0.346799707216|0.374629205256|0.0336941102885|0.00229751750071|114|Script-2a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_130_0006_tif.bmp|FRAD021_15_H_130_0006_tif.bmp|FRAD021_15_H_130_0006.tif|141|FRAD021_15_H_130_0006.jpg
0.0263089612744|0.0157754847783|0.321779426176|0.00448396347369|0.0192613712814|0.0590802068157|0.00118133277725|0.0466114675753|0.26538322788|0.0683442975751|0.113056640626|0.0587336197672|115|ARS342|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f14-full-full-0-native.jpg|222|gallica.bnf.fr-iiif-ark_-12148-btv1b525091482-f14-full-full-0-native.jpg
0.0279992401469|0.0493804886025|0.306548650359|0.00560467720787|0.00203298258911|0.00215732048392|9.38260256722e-06|0.00452393863283|0.212176215381|0.336153847898|0.0446885204026|0.00872473569386|116|Script-2b|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_181_0002_tif.bmp|FRAD021_15_H_181_0002_tif.bmp|FRAD021_15_H_181_0002.tif|150|FRAD021_15_H_181_0002.jpg
0.0138665155236|0.000816227137909|0.576499485881|0.00192960753663|0.00412577810129|0.00174049660286|2.23618441129e-05|0.0452259686374|0.265019374475|0.0634255213684|0.0271564046212|0.000172258269744|117|Script-3a|TIF|D-tif|Y18|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_257_0002_tif.bmp|FRAD021_15_H_257_0002_tif.bmp|FRAD021_15_H_257_0002.tif|39|FRAD021_15_H_257_0002.tif
0.0305475519888|0.00424643707193|0.24704317172|0.00924616152225|0.0282171422013|0.0261356433055|0.00633828954416|0.00261579286404|0.0242221977576|0.551303551806|0.0306330864782|0.0394509737407|118|LAT1919|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f10-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f10-full-full-0-native.jpg|276|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f10-full-full-0-native.jpg
0.0150199413198|0.0167602481787|0.198076263522|0.00857111821034|0.00286042531064|0.0118790537393|1.94752805928e-05|0.0156261564387|0.340947790502|0.122178595557|0.253940299517|0.0141206324243|119|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_107_0026_jpg.bmp|FRAD021_15_H_107_0026_jpg.bmp|FRAD021_15_H_107_0026.jpg|250|FRAD021_15_H_107_0026.jpg
0.00193604660674|0.00225909277771|0.228409744886|0.00444101555202|0.00327972322129|0.0546955181849|0.000137603308213|0.140356641881|0.503757344277|0.0263770961481|0.0300574589872|0.00429271417009|120|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_190_0024_jpg.bmp|FRAD021_15_H_190_0024_jpg.bmp|FRAD021_15_H_190_0024.jpg|67|FRAD021_15_H_190_0024.jpg
0.0136233175176|0.00112560655796|0.465217172765|0.00131555345456|0.000489960281888|0.00294578807747|0.00021959868256|0.00757158437854|0.169827527368|0.0497816896806|0.278529527053|0.00935267418267|121|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_320_0010_tif.bmp|FRAD021_15_H_320_0010_tif.bmp|FRAD021_15_H_320_0010.tif|54|FRAD021_15_H_320_0010.jpg
0.00736071417701|0.000225795653566|0.160712872054|0.00109457715111|0.00693798001026|0.0264895052637|0.00127660438017|0.00561977057869|0.0556253924226|0.678429722064|0.0211096282849|0.0351174379601|122|LAT1919|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f14-full-full-0-native.jpg|75|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f14-full-full-0-native.jpg
0.0253826452842|0.000641490042363|0.197817759954|0.0208371330612|0.00694076423473|0.00322096561798|0.0029937142335|0.0110863359768|0.0319604969868|0.636067706211|0.0530272898786|0.0100236985181|123|LAT1650|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f14-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f14-full-full-0-native.jpg|16|gallica.bnf.fr-iiif-ark_-12148-btv1b10540984s-f14-full-full-0-native.jpg
0.0166143183455|0.00121473704053|0.420140543197|0.000463447212516|0.008880251598|0.0137636801594|0.00494190346961|0.00338292736997|0.42549084083|0.0711648759706|0.0331468814974|0.000795593310209|124|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0036_tif.bmp|FRAD021_15_H_163_0036_tif.bmp|FRAD021_15_H_163_0036.tif|255|FRAD021_15_H_163_0036.jpg
0.0198809275738|0.000144902829344|0.497601783829|0.0232255370915|0.000867026675539|0.000538872472188|3.50938706194e-05|0.00821331476799|0.0873516439628|0.267054973238|0.0692880944561|0.025797829233|125|Script-3a|TIF|D-tif|Y1|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_110_0014_tif.bmp|FRAD021_15_H_110_0014_tif.bmp|FRAD021_15_H_110_0014.tif|69|FRAD021_15_H_110_0014.tif
0.0256500414912|0.00453926616416|0.187165059072|0.122393244624|0.019295196929|0.0073209140629|0.018393337596|0.0520181839127|0.343346994485|0.190141485892|0.0197854872141|0.00995078855761|126|Script-1|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_357_0005_tif.bmp|FRAD021_15_H_357_0005_tif.bmp|FRAD021_15_H_357_0005.tif|319|FRAD021_15_H_357_0005.jpg
0.115697615153|0.00357405520705|0.277630617743|0.000476408143307|0.0281268648745|0.00454243210485|0.000102158155806|0.00633070185074|0.0278150825207|0.477393433133|0.0357793891973|0.0225312419165|127|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_156_0002_tif.bmp|FRAD021_15_H_156_0002_tif.bmp|FRAD021_15_H_156_0002.tif|334|FRAD021_15_H_156_0002.jpg
0.00247604518102|0.0240128091394|0.14596786596|0.000747197877659|0.0676486882713|0.023858210151|0.00582430221686|0.065908688715|0.387035161981|0.200701609749|0.0576704316322|0.0181489891251|128|LAT1835A|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b105437753-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105437753-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105437753-f13-full-full-0-native.jpg|286|gallica.bnf.fr-iiif-ark_-12148-btv1b105437753-f13-full-full-0-native.jpg
0.0400279101894|0.0261686860838|0.132418363408|0.00217946621954|0.000280336255238|0.00429533053191|0.000114253081363|0.248994564357|0.412938056219|0.0902765154178|0.0401606330556|0.00214588518164|129|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_72_0004_jpg.bmp|FRAD021_15_H_72_0004_jpg.bmp|FRAD021_15_H_72_0004.jpg|258|FRAD021_15_H_72_0004.jpg
0.108269004663|0.00954343615171|0.443302007925|0.00155394527609|0.000326888472067|0.00873033405579|0.0053398056297|0.000846338397168|0.286458177405|0.00872651952826|0.126480604716|0.000422937780289|130|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_199_0016_tif.bmp|FRAD021_15_H_199_0016_tif.bmp|FRAD021_15_H_199_0016.tif|56|FRAD021_15_H_199_0016.jpg
0.0438277577548|0.00168675938031|0.367137026374|0.0036583427688|0.000864889718691|0.00028301444255|2.25620760618e-05|0.127755106428|0.420104095911|0.0234438123014|0.00317385345935|0.00804277938409|131|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0042_tif.bmp|FRAD021_15_H_163_0042_tif.bmp|FRAD021_15_H_163_0042.tif|256|FRAD021_15_H_163_0042.jpg
0.0352226522491|0.000143524937518|0.488305775747|0.000459040795772|0.0156913546205|0.0118197478729|0.000982885179598|0.0393292067096|0.0264624809326|0.350425211947|0.0215463075646|0.00961181144364|132|LAT5296C|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f290-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f290-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f290-full-full-0-native.jpg|8|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f290-full-full-0-native.jpg
0.0385979663854|0.00402829339043|0.417707427416|0.0026941562028|0.105225272495|0.012545658286|0.0028638745596|0.0326350132449|0.206614757848|0.121879551466|0.0237891441051|0.0314188846011|133|LAT2283|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f11-full-full-0-native.jpg|277|gallica.bnf.fr-iiif-ark_-12148-btv1b10544528z-f11-full-full-0-native.jpg
0.00253618220984|0.00127581745936|0.41883981317|0.00130160393336|0.00406441138697|0.0252270415381|0.000494569640755|0.0544123848616|0.253160358428|0.0160135415603|0.222233359209|0.000440916602934|134|Script-3a|JPG|D-jpg|Y10|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0028_jpg.bmp|FRAD021_15_H_163_0028_jpg.bmp|FRAD021_15_H_163_0028.jpg|1|FRAD021_15_H_163_0028.jpg
0.112039114617|0.000487545028488|0.213646512511|0.00568023497007|0.00464734937044|0.162483335361|0.000633665920103|0.0630104229856|0.0977614194751|0.295912357392|0.0103788170622|0.033319225307|135|LAT7617|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032611d-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032611d-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032611d-f13-full-full-0-native.jpg|341|gallica.bnf.fr-iiif-ark_-12148-btv1b10032611d-f13-full-full-0-native.jpg
0.0035812582674|0.000396611579221|0.491512357939|0.0137822657813|0.00221868766447|0.0104100703283|0.00431026382192|0.0152464744748|0.32165602225|0.118029991648|0.0164815911081|0.00237440513729|136|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_85_0002_tif.bmp|FRAD021_15_H_85_0002_tif.bmp|FRAD021_15_H_85_0002.tif|44|FRAD021_15_H_85_0002.jpg
0.00744417003187|0.000918461502623|0.4653144671|0.00110114469455|0.00562684626188|0.00315777523885|0.0127933175622|0.000606938413346|0.353934453098|0.0519137179819|0.073722178389|0.0234665297262|137|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0053_tif.bmp|FRAD021_15_H_163_0053_tif.bmp|FRAD021_15_H_163_0053.tif|59|FRAD021_15_H_163_0053.jpg
0.0500576259126|0.000282004763238|0.373755489528|0.000411044638432|0.00917637842285|0.00630585581289|0.00273305434837|0.0100637228629|0.411750872966|0.127813746888|0.00586545241669|0.00178475143987|138|Script-2-add|TIF|D-tif|Y32|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_337_0006_tif.bmp|FRAD021_15_H_337_0006_tif.bmp|FRAD021_15_H_337_0006.tif|241|FRAD021_15_H_337_0006.tif
0.0184926742544|0.00071354427735|0.421641718568|0.000946399372264|0.00179778049248|0.0096817036698|7.89111894628e-06|0.0680598689281|0.294502852975|0.166614807376|0.0160179830688|0.00152277589922|139|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_110_0010_tif.bmp|FRAD021_15_H_110_0010_tif.bmp|FRAD021_15_H_110_0010.tif|292|FRAD021_15_H_110_0010.jpg
0.00245668457207|0.00482262273652|0.134074251085|0.00153187179386|0.0231565949666|0.139369549765|5.86803034445e-05|0.0111577746386|0.48240204653|0.168661810326|0.0321959280699|0.000112185213094|140|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_203_0027_jpg.bmp|FRAD021_15_H_203_0027_jpg.bmp|FRAD021_15_H_203_0027.jpg|249|FRAD021_15_H_203_0027.jpg
0.00269714762064|0.00117699203|0.414556570751|0.093634261885|0.000234831203546|0.00447744625965|0.00132184312666|0.00495297528553|0.246162516368|0.158853482243|0.0700663386137|0.00186559461325|141|NA|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_62_0003_jpg.bmp|FRAD021_15_H_62_0003_jpg.bmp|FRAD021_15_H_62_0003.jpg|352|FRAD021_15_H_62_0003.jpg
0.00247353652748|0.00140445747114|0.46079885091|0.000664874425599|0.00345132691529|0.0226293889121|0.00132268861911|0.08003270521|0.269385308265|0.0159429373294|0.141517930833|0.000375994581403|142|Script-3a|TIF|D-tif|Y10|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_163_0028_tif.bmp|FRAD021_15_H_163_0028_tif.bmp|FRAD021_15_H_163_0028.tif|162|FRAD021_15_H_163_0028.tif
0.00529118525479|0.00680992269457|0.382156157473|0.00277482975436|0.0223265543137|0.101019962196|3.11905690134e-05|0.00729132038626|0.288484297841|0.15064176578|0.0287994577509|0.00437335598522|143|Script-3c|JPG|D-jpg|Y3|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_118_0010_jpg.bmp|FRAD021_15_H_118_0010_jpg.bmp|FRAD021_15_H_118_0010.jpg|148|FRAD021_15_H_118_0010.jpg
0.00153457043003|0.0212387637879|0.478382085448|0.00142301449806|0.00141585163038|0.0560419194986|9.10951418051e-05|0.0465486113947|0.357222323562|0.00370298193724|0.0310586516377|0.00134013103343|144|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_243_0010_tif.bmp|FRAD021_15_H_243_0010_tif.bmp|FRAD021_15_H_243_0010.tif|109|FRAD021_15_H_243_0010.jpg
0.0400953133328|0.000378266314496|0.458857901829|0.00240199417439|0.00916233905914|0.00199238578166|0.000155988674555|0.0238930600527|0.248186488602|0.0631795781175|0.0531146046514|0.098582079411|145|LAT2649|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b100332814-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b100332814-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b100332814-f13-full-full-0-native.jpg|257|gallica.bnf.fr-iiif-ark_-12148-btv1b100332814-f13-full-full-0-native.jpg
0.143567047443|0.000185176280425|0.428369762122|0.00153407534602|0.0232973115222|0.0018043472344|0.00168417709977|0.023156577821|0.245532259638|0.117874506523|0.00823367559155|0.0047610833785|146|LAT5296C|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f287-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f287-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f287-full-full-0-native.jpg|371|gallica.bnf.fr-iiif-ark_-12148-btv1b10032715k-f287-full-full-0-native.jpg
0.00430150846194|0.000565612807799|0.273158978764|0.00923939621929|0.0120654797819|0.00809646415171|0.0271846722809|0.00347229607136|0.0198302127534|0.54634723112|0.0272211701863|0.0685169774006|147|LAT1919|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f13-full-full-0-native.jpg|293|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f13-full-full-0-native.jpg
0.0135105256657|0.00125521289082|0.126185343311|0.186367546162|0.169903196265|0.113751248847|0.00549044718761|0.0112350340245|0.323476027993|0.0258312724169|0.00615133467001|0.0168428105661|148|Script-1|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_203_0004_tif.bmp|FRAD021_15_H_203_0004_tif.bmp|FRAD021_15_H_203_0004.tif|266|FRAD021_15_H_203_0004.jpg
0.0163107641234|0.00519035901627|0.50466932808|0.00592838392167|0.000977204003523|0.00366836004265|0.000145976149957|0.0091870269608|0.0369715787133|0.334508936389|0.0505794495666|0.0318626330321|149|Script-2b|TIF|D-tif|Y15|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_199_0008_tif.bmp|FRAD021_15_H_199_0008_tif.bmp|FRAD021_15_H_199_0008.tif|83|FRAD021_15_H_199_0008.tif
0.0552528162171|0.01113780547|0.330101994093|0.0104617489172|0.00381273882946|0.00436996656607|0.000183509250027|0.0134659833338|0.0276399394496|0.436418041293|0.0662250495431|0.0409304070372|150|Script-2b|JPG|D-jpg|Y15|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_199_0008_jpg.bmp|FRAD021_15_H_199_0008_jpg.bmp|FRAD021_15_H_199_0008.jpg|311|FRAD021_15_H_199_0008.jpg
0.000809826686869|0.00179271841111|0.193513387633|0.0133333167601|0.00329825843363|0.00989447604863|0.057372505787|0.00487038202911|0.0553237158127|0.588174379728|0.0497798508341|0.0218371818354|151|LAT1919|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f11-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f11-full-full-0-native.jpg|100|gallica.bnf.fr-iiif-ark_-12148-btv1b105409857-f11-full-full-0-native.jpg
0.000817956814938|0.00447295705917|0.490190436956|0.0043031168558|0.00148867220205|0.0263342052206|0.00109831300939|0.0782595956862|0.342261869911|0.0146212539477|0.0258740887082|0.0102775336285|152|NA|JPG|D-jpg|Y29|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_328_0008_jpg.bmp|FRAD021_15_H_328_0008_jpg.bmp|FRAD021_15_H_328_0008.jpg|376|FRAD021_15_H_328_0008.jpg
0.0716194050968|0.00697595074987|0.356368799477|0.0155839998976|0.117542187047|0.000648372427965|0.00689677937662|0.165118032526|0.0244893501756|0.105267040367|0.117206634604|0.0122834482546|153|LAT3244|JPG|NA|NO|Grey|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f13-full-full-0-native.jpg|23|gallica.bnf.fr-iiif-ark_-12148-btv1b10032321p-f13-full-full-0-native.jpg
0.0905492915931|0.0319135473281|0.18083976872|0.000471769125913|0.00449384749493|0.0266227501612|0.0130115475272|0.175407968109|0.11700981916|0.257379492783|0.0437072938318|0.0585929041656|154|ARS1086|JPG|NA|NO|RGB|../../Fontenay_WriterID_small/gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f13-full-full-0-native_jpg.bmp|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f13-full-full-0-native.jpg|305|gallica.bnf.fr-iiif-ark_-12148-btv1b525091393-f13-full-full-0-native.jpg
0.00120992409029|0.00142984373836|0.233087267432|0.00558929523349|0.00174920152822|0.0437559179156|0.000234071514151|0.0461498758206|0.58393850454|0.0258994844821|0.0478378385614|0.00911877514387|155|Script-3a|TIF|D-tif|Y27|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_320_0008_tif.bmp|FRAD021_15_H_320_0008_tif.bmp|FRAD021_15_H_320_0008.tif|233|FRAD021_15_H_320_0008.tif
0.151093770474|0.00109877967095|0.132732663642|0.000560656010696|0.00943610627895|0.019967920723|0.00014420066367|0.0147452624833|0.206408466896|0.423470748205|0.0146596318757|0.0256817930767|156|NA|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_257_0014_tif.bmp|FRAD021_15_H_257_0014_tif.bmp|FRAD021_15_H_257_0014.tif|360|FRAD021_15_H_257_0014.jpg
0.0592073783761|0.00713535612616|0.470255971374|0.00902335816655|0.00250565606282|0.00164303748753|1.96180068945e-05|0.0283418973575|0.366484371017|0.0182100054347|0.0369793726194|0.000193977971474|157|Script-3a|TIF|NA|NO|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_257_0016_tif.bmp|FRAD021_15_H_257_0016_tif.bmp|FRAD021_15_H_257_0016.tif|281|FRAD021_15_H_257_0016.jpg
0.0456015019788|0.00202530166582|0.169602400434|0.00119034510532|0.0262790160152|0.0342289095031|0.000215729549172|0.00056771904228|0.353150423624|0.186383846354|0.0163133073794|0.164441499348|158|NA|JPG|D-jpg|Y30|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_328_0010_jpg.bmp|FRAD021_15_H_328_0010_jpg.bmp|FRAD021_15_H_328_0010.jpg|82|FRAD021_15_H_328_0010.jpg
0.0545331949601|0.0158042214511|0.314532573533|0.00248440585363|0.00917766204674|0.00148012776122|0.000152932369785|0.0288852856231|0.224694352065|0.259627218811|0.078696095454|0.00993193007111|159|NA-script|TIF|D-tif|Y2|RGB|../../Fontenay_WriterID_small/FRAD021_15_H_118_0002_tif.bmp|FRAD021_15_H_118_0002_tif.bmp|FRAD021_15_H_118_0002.tif|269|FRAD021_15_H_118_0002.tif
